Name,Critic_Score,Critic_Count,User_Score,User_Count,Global_Sales
Thunderbirds,47,11,tbd,,0.02
TV Total Events,,,,,0.02
Vitamin Z Revolution,,,,,0.02
Aegis of Earth: Protonovus Assault,,,tbd,,0.02
Aria: The Origination ~Aoi Wakusei no El Cielo~,,,,,0.02
Inkheart,39,8,2.2,5,0.02
Lunatic Dawn Tempest,,,,,0.02
Strike Witches: Shirogane no Tsubasa,,,,,0.02
Total Immersion Racing,60,7,tbd,,0.02
Luxor: The Wrath of Set,60,16,tbd,,0.02
Board Game: Top Shop,,,,,0.02
Blade Arcus from Shining EX,,,,,0.02
Bigfoot King of Crush,,,tbd,,0.02
NANA: Live Staff Daiboshuu! Shoshinsha Kangei,,,,,0.02
Demigod,76,50,7.9,183,0.02
Cocoto Magic Circus,,,tbd,,0.02
Rugby Challenge 3,,,tbd,,0.02
Toukiden 2,,,,,0.02
Europa Universalis III Complete,,,8.7,6,0.02
Zero no Tsukaima: Shou-akuma to Harukaze no Concerto,,,,,0.02
Dunamis 15,,,,,0.02
DemiKids: Dark Version,,,,,0.02
Resident Evil: Umbrella Corps,,,,,0.02
Mage Knight: Destiny's Soldier,59,8,7.1,11,0.02
Fishdom 2 Deluxe,,,,,0.02
Blender Bros.,73,10,tbd,,0.02
Treasure Chase,,,,,0.02
Suzumiya Haruhi no Heiretsu,,,,,0.02
Stronghold Crusader Extreme,45,11,6.8,45,0.02
Nanatsuiro * Drops Pure!!,,,,,0.02
DemiKids: Light Version,62,8,8.3,15,0.02
Pe-Jongju to Manabu Kankokugo DS: Test-Hen,,,,,0.02
Cities XL 2011,70,17,5.7,39,0.02
Farm Frenzy 3,,,,,0.02
Bottom of the 9th '97,,,,,0.02
Shaman King: Chou Senjiryokketsu 3,,,,,0.02
Rapala for Kinect,,,tbd,,0.02
Line Rider 2: Unbound,62,12,6.4,5,0.02
Hyakka Hyakurou: Sengoku Ninpoujou,,,,,0.02
HatsuKare * Renai Debut Sengen!,,,,,0.02
QUIZ PARTY,,,,,0.02
SimCity Societies,63,27,4.3,95,0.02
Winx Club: Rockstars,,,,,0.02
World Series of Poker 2008: Battle for the Bracelets,,,6.5,4,0.02
Star Trek Online,66,34,6.2,694,0.02
Kingdom: Ikkitousen no Ken,,,,,0.02
Wrestle Kingdom 2: Pro Wrestling Sekai Taisen,,,,,0.02
RayCrisis: Series Termination,67,8,tbd,,0.02
Bomberman Story DS,,,,,0.02
Anima - Gate of Memories,52,13,7.9,34,0.02
Ikki Tousen: Shining Dragon,,,,,0.02
Tom Clancy's Rainbow Six: Vegas 2,78,20,7.3,185,0.02
Kimi ga Aruji de Shitsuji ga Ore de: Oshie Nikki,,,,,0.02
Toxic Grind,49,9,tbd,,0.02
Tropico 4: Modern Times,78,11,8,58,0.02
Daito Giken Koushiki Pachi-Slot Simulator: Hihouden - Fuujirareta Megami Portable,,,,,0.02
ScrapLand,73,20,7.4,5,0.02
Enchanted Arms (JP sales),,,,,0.02
Utawarerumono: Futari no Hakuoro,,,,,0.02
Geten no Hana,,,,,0.02
Harukanaru Toki no Naka de 3 with Izayoiki Aizouban,,,,,0.02
Indianapolis 500 Evolution,,,tbd,,0.02
Brothers in Arms: Hell's Highway,79,22,7.9,130,0.02
D.Gray-man: Sousha no Shikaku,,,,,0.02
Crazy Machines,,,tbd,,0.02
Ookami to Koushinryou: Omiowataru Kaze,,,,,0.02
DiRT,84,20,7.3,91,0.02
School Days LxH,,,,,0.02
IL-2 Sturmovik: Forgotten Battles,86,12,8.6,38,0.02
Serious Sam HD: Gold Edition,,,,,0.02
Big Idea's VeggieTales: LarryBoy and the Bad Apple,,,,,0.02
Neo Angelique,,,,,0.02
Psycho-Pass: Mandatory Happiness,64,11,7.3,10,0.02
Namco Museum Battle Collection (JP sales),,,,,0.02
Ceville,73,17,8.2,21,0.02
Brandish: The Dark Revenant,78,9,8.3,12,0.02
Thomas and Friends: Steaming around Sodor,,,tbd,,0.02
Chaos,0.02,,,,0
Summon Night: Swordcraft Story,77,20,8.1,19,0.02
Samurai Shodown V,58,29,tbd,,0.02
Falcon 4.0: Allied Force,90,7,8.6,37,0.02
Minna no Chizu 2,,,,,0.02
Pro Fishing Challenge,62,11,9.1,9,0.02
Franklin's Great Adventures,,,,,0.02
Atelier Firis: The Alchemist of the Mysterious Journey,,,,,0.02
Phoenix Wright: Ace Attorney Trilogy,81,34,9,76,0.02
Princess Saver! Eternal Love for My Lady,,,,,0.02
Jitsumei Jikkyou Keiba Dream Classic 2002,,,,,0.02
Ice Age: Dawn of the Dinosaurs,67,5,tbd,,0.02
To Love-Ru Trouble: Darkness - True Princess,,,,,0.02
Tokyo Mew Mew,,,,,0.02
Kawasaki Jet Ski,,,0.6,5,0.02
Interactive Storybook DS Series 3,,,tbd,,0.02
Twinkle * Crusaders GoGo!,,,,,0.02
Moujuutsukai to Oujisama: Snow Bride Portable,,,,,0.02
Rule of Rose,59,44,8.6,51,0.02
RedCard 20-03,71,11,7.4,5,0.02
Bejeweled 2 Deluxe,,,tbd,,0.02
Freestyle Metal X,,,,,0.02
Captain Morgane and the Golden Turtle,,,tbd,,0.02
Shonen Jump's One Piece: Grand Adventure,,,,,0.02
Dino Dini's Kick Off Revival,31,22,4.5,66,0.02
Pac-Man World Rally,54,20,7.4,5,0.02
Winning Post 8 2015,,,,,0.02
GT Legends,84,21,8.6,44,0.02
Monster High 13 Wishes,,,5.5,8,0.02
Ukiyo no Roushi,,,,,0.02
Uta Kumi 575,,,,,0.02
The Professor's Brain Trainer: Logic,,,,,0.02
Street Fighter X Tekken,79,8,6.4,134,0.02
Kung Fu Panda,71,11,7.8,12,0.02
428: Fuusa Sareta Shibuya de,,,,,0.02
Catan,,,,,0.02
Frontlines: Fuel of War,73,19,6.9,171,0.02
Jewel Match 2,,,,,0.02
Hisshou Pachinko * Pachi-Slot Kouryaku Series Portable Vol. 2: CR Evangelion - Hajimari no Fukuin,,,,,0.02
Rugby World Cup 2015,,,4.3,7,0.02
NFL Blitz Pro,71,9,tbd,,0.02
Tom Clancy's EndWar,68,24,6.7,42,0.02
Totally Spies! 2: Undercover,,,,,0.02
Black Rose Valkyrie,,,,,0.02
Commandos: Strike Force,62,27,tbd,,0.02
Warriors of the Lost Empire (JP sales),,,,,0.02
Jojo's Bizarre Adventure,,,,,0.02
Lode Runner,,,,,0.02
Evolution Snowboarding,38,9,tbd,,0.02
Zathura,48,15,5.5,4,0.02
Jissen Pachinko Hisshouhou! CR Sakura Taisen,,,,,0.02
Zillions of Enemy X: Zetsukai no Crusade,,,,,0.02
Super Nazo Puyo Tsuu: Ruruu no Tetsuwan Hanjyouki,,,,,0.02
Plants vs. Zombies: Garden Warfare,78,11,7.8,186,0.02
Happiness! De-Lucks,,,,,0.02
Doki Majo Plus,,,,,0.02
Eureka Seven Vol. 2: The New Vision,40,17,7,5,0.02
Love Once: Mermaid's Tears,,,,,0.02
Castlevania: Lords of Shadow - Reverie,,,,,0.02
Puzzle Challenge: Crosswords and More!,,,,,0.02
Muppets Party Cruise,,,8,5,0.02
"Simple 2500 Series Portable!! Vol. 12: The Hohei 2: Senyuu yo, Sakini Ike",,,,,0.02
Test Drive Unlimited,79,18,8.1,124,0.02
Shippuu Mahou Daisakusen: Kingdom-Grandprix,,,,,0.02
Saint,,,tbd,,0.02
Grey's Anatomy: The Video Game,36,4,3.9,20,0.02
Yamasa Digi Portable: Matsuri no Tatsujin - Win-Chan no Natsumatsuri,,,,,0.02
Let's Play Flight Attendant,,,tbd,,0.02
F1 Race Stars,62,8,5.4,46,0.02
Quiz Present Variety Q-Sama!! DS: Pressure Study x Atama Gai Kunaru Drill SP,,,,,0.02
Call of Duty: Modern Warfare Trilogy,,,7,5,0.02
Motto! SoniComi,,,,,0.02
Heart no Kuni no Alice Anniversary Ver.: Wonderful Wonder World,,,,,0.02
Serious Sam: Next Encounter,69,18,8.4,9,0.02
Diabolik Lovers: More Blood,,,,,0.02
PachiPara 15: Super Umi Monogatari in Okinawa 2,,,,,0.02
Serious Sam HD: Gold Edition,,,,,0.02
Knight's Apprentice: Memorick's Adventures,53,11,4.5,8,0.02
Akai Ito DS,,,,,0.02
Natsuiro no Sunadokei,,,,,0.02
Freedom Wings,46,7,7.7,6,0.02
Unreal Anthology,,,8.8,5,0.02
Jissen Pachi-Slot Hisshouhou! Mister Magic Neo,,,,,0.02
Triple Crown Championship Snowboarding,,,,,0.02
Dream Chronicles,,,tbd,,0.02
18 Wheels of Steel: Extreme Trucker,,,8,10,0.02
X3: Terran War Pack,,,,,0.02
Geon Cube,,,tbd,,0.02
Left 4 Dead,89,58,9.2,3717,0.02
Steal Princess,60,14,tbd,,0.02
Ballblazer Champions,,,,,0.02
Azada,,,tbd,,0.02
Gochuumon wa Usagi Desu ka?? Wonderful Party!,,,,,0.02
Koisuru Otome to Shugo no Tate: The Shield of AIGIS,,,,,0.02
Galaxy Angel II: Eigou Kaiki no Koku,,,,,0.02
Moujuutsukai to Oujisama Portable,,,,,0.02
Genroh,,,,,0.02
Otome wa Oanesama Boku ni Koi Shiteru Portable,,,,,0.02
Iron Phoenix,58,11,6.5,4,0.02
Kuon,57,20,7.7,9,0.02
Kannou Mukashi Banashi Portable,,,,,0.02
Tennis no Oji-Sama: Driving Smash! Side King,,,,,0.02
Umineko no Naku Koro ni: Majo to Suiri no Rinbukyoku,,,,,0.02
Rose to Tasogare no Kojou,,,,,0.02
Tale of a Hero,,,,,0.02
UnchainBlades EXXiV,,,,,0.02
Mount & Blade,,,,,0.02
Carmen Sandiego: The Secret of the Stolen Drums,57,9,tbd,,0.02
Fritz Chess,,,tbd,,0.02
Puyo Puyo! 15th Anniversary,,,,,0.02
Mind over Matter,,,,,0.02
Dies Irae: Amantes Amentes,,,,,0.02
The Idolmaster: Gravure For You! Vol.9,,,,,0.02
Casper's Scare School: Classroom Capers,,,tbd,,0.02
Discovery Kids: Snake Safari,,,tbd,,0.02
Heavy Fire: The Chosen Few 3D,,,6.3,4,0.02
Fuel,67,16,6.7,86,0.02
The Settlers IV,,,,,0.02
Ryu-koku,,,,,0.02
Dungeon Defenders,81,26,7.3,399,0.02
Maji de Manabu: LEC de Ukaru - DS Hishou Boki 3-Kyuu,,,,,0.02
GunParade Orchestra: Midori no Shou,,,,,0.02
Group S Challenge,57,17,6,5,0.02
Fritz Chess,,,tbd,,0.02
G1 Jockey Wii,,,,,0.02
Shooter: Starfighter Sanvein,,,,,0.02
Sakura Wars 1 & 2,,,,,0.02
Dragon's Lair,63,4,tbd,,0.02
Disney's Meet the Robinsons,64,6,tbd,,0.02
Mata Hari: Betrayal is only a Kiss Away,63,11,,,0.02
Cities in Motion Collection,,,tbd,,0.02
Date A Live: Arusu Install,,,,,0.02
Terminator 3: The Redemption,68,20,tbd,,0.02
Farm Frenzy,,,tbd,,0.02
Tengen Toppa Gurren-Lagann,,,,,0.02
Mario Tennis,,,,,0.02
Sugoi Hebereke,,,,,0.02
Pebble Beach Golf Links,,,,,0.02
Veggy World,,,tbd,,0.02
Dakar 2: The World's Ultimate Rally,,,,,0.02
Balls of Fury,19,6,2.8,25,0.02
Indigo Prophecy,85,41,8.3,375,0.02
Overlord,81,27,8.1,220,0.02
Higurashi Daybreak Portable Mega Edition,,,,,0.02
The Lord of the Rings: The Battle for Middle-Earth II,84,36,7.5,366,0.02
Whiteout,50,12,tbd,,0.02
Shinken de Watashi ni Koi Shinasai! R,,,,,0.02
Command & Conquer: The First Decade,,,,,0.02
Shiratsuyu no Kai,,,,,0.02
Rugby League Team Manager 2015,,,tbd,,0.02
FIFA Soccer 09,77,15,6.8,36,0.02
Quake 4,81,62,7.6,281,0.02
XGRA: Extreme G Racing Association,69,13,7,5,0.02
World Neverland 2in1 Portable: Olerud Kingdom & Republic of Pluto,,,,,0.02
Max Payne,89,32,9.1,1016,0.02
Taito Legends 2,67,11,tbd,,0.02
Touhou Genso Rondo: Bullet Ballet,55,19,4.7,34,0.02
Kill.Switch,,,tbd,,0.02
"Renai Banchou: Inochi Meishi, Koiseyo Otome! Love is Power!!!",,,,,0.02
Jinsei Game Wii,,,,,0.02
So Blonde,,,,,0.02
Atari Flashback Classics: Volume 1,,,tbd,,0.02
The Sims: Complete Collection,,,,,0.02
Motto Hayaku! Seikaku Ni! Suu Sense Keisan Ryuoku Up Training - SuuTore,,,,,0.02
SBK: Snowboard Kids,63,14,6.5,4,0.02
Gekka Ryouran Romance,,,,,0.02
Guess the Logos,,,,,0.02
Ore no Yome: Anata Dake no Hanayome,,,,,0.02
Resident Evil Zero,,,,,0.02
NightTruth: Explanation of the Paranormal - The Making of Nighttruth: Voice Selection,,,,,0.02
Final Approach 2: 1st Priority,,,,,0.02
Mind Your Language: Learn English! / French! / German! / Spanish! /Japanese!,,,,,0.02
Homeworld,93,20,9,326,0.02
Back to the Future: The Game,,,7.5,10,0.02
Sniper Elite V2,58,5,5.8,30,0.02
Moujuutsukai to Oujisama: Snow Bride,,,,,0.02
Detective Jinguuji Saburo: Ronde Revenge,,,,,0.02
Casper: Spirit Dimensions,,,tbd,,0.02
Meitantei Evangelion,,,,,0.02
Tsuyo Kiss 2 Portable,,,,,0.02
Paragon,,,6.1,96,0.02
Order of War,69,39,7.3,73,0.02
The Fast and the Furious,58,7,5.3,6,0.02
Butt-Ugly Martians: Zoom or Doom!,,,,,0.02
Mar Heaven: Karudea no Akuma,,,,,0.02
Vampire Mansion: Linda Hyde,,,,,0.02
Brain Dead 13,,,,,0.02
Robotics,0.02,,,,0
Maximum Capacity: Hotel Giant,59,11,7.7,9,0.02
Sacred Gold,,,8.2,25,0.02
Shaberu! DS Oryouri Navi: Marugoto Teikoku Hotel: Saikouhou no Ryouri-chou ga Oshieru Katei Ryouri,,,,,0.02
T.A.C. Heroes : Big Red One,,,tbd,,0.02
The King of Fighters NeoWave,62,17,tbd,,0.02
Dungeons & Dragons: Shadow over Mystara,,,,,0.02
Super PickUps,,,tbd,,0.02
Command & Conquer 3: Deluxe Edition,,,,,0.02
Legend: Hand of God,57,9,5.8,19,0.02
Negima!? Chou Mahora Taisen Chuu: Checkiin Zenin Shuugou! Yappari Onsen Kichaimashitaa,,,,,0.02
Atari Flashback Classics: Volume 2,,,tbd,,0.02
Aquanaut's Holiday,,,,,0.02
Hakuoki: Shinkai - Hana no Shou,,,,,0.02
Hot 'n' Cold,,,,,0.02
Nisenochigiri,,,,,0.02
Sacred 3,57,47,1.4,544,0.02
Pro Evolution Soccer 2017,69,9,3.7,137,0.02
Wakeboarding Unleashed Featuring Shaun Murray,67,7,tbd,,0.02
Last Escort,,,,,0.02
Kikou Heidan J-Phoenix: Cobalt Shoutaihen,,,,,0.02
SAW,55,6,6,31,0.02
World Championship Poker featuring Howard Lederer: All In,,,tbd,,0.02
Meikyuu Cross Blood: Reloaded,,,,,0.02
Livly Garden,,,,,0.02
Nicktoons Collection: Game Boy Advance Video Volume 3,,,,,0.02
The Awakened Fate Ultimatum,65,20,7.3,23,0.02
Spider-Man 3,62,16,7.1,29,0.02
Xblaze: Lost Memories,63,4,6.2,5,0.02
Elminage III: Ankoku no Shito to Yaiyou no Kyuuden,,,,,0.02
Commando: Steel Disaster,64,6,tbd,,0.02
Aria: The Natural ~Tooi Yume no Mirage~,,,,,0.02
Fallout Trilogy,,,8.9,31,0.02
Katekyoo Hitman Reborn! Dream Hyper Battle! Wii,,,,,0.02
Natalie Brooks: Mystery at Hillcrest High,,,,,0.02
Gal Gun,,,,,0.02
Hakuouki: Yuugi Roku DS,,,,,0.02
Shonen Jump's Shaman King: Master of Spirits 2,,,,,0.02
Toki no Kizuna: Hanayui Tsuzuri,,,,,0.02
Rinne no Lagrange: Kamogawa Days,,,,,0.02
Code R,,,,,0.02
The Idolmaster: Gravure For You! Vol.8,,,,,0.02
Spirits and Demons: 5 Game Pack,,,,,0.02
Disney Sports Football,62,4,tbd,,0.02
Chicken Hunter,39,5,tbd,,0.02
Net High,,,,,0.02
Kao Challengers,57,6,tbd,,0.02
Hakuoki: Shinkai - Furi no Shou,,,,,0.02
Jake Hunter: Detective Chronicles,47,12,tbd,,0.02
Spider-Man: Web of Shadows,52,11,7.8,57,0.02
Demolition Company: Gold Edition,,,tbd,,0.02
Onechanbara Special,,,,,0.02
Headhunter: Redemption,59,26,6.8,4,0.02
Jewel Master: Cradle Of Rome 2,,,tbd,,0.02
Daikaijuu Battle: Ultra Coliseum,,,,,0.02
Saki: Achiga-Hen Portable,,,,,0.02
Minna de Dokusho: Keatai Shousetsu Desu,,,,,0.02
Polar Bowler,,,tbd,,0.02
Prehistorik Man,69,11,tbd,,0.02
Winter Sports 2011,,,,,0.02
F1 2002,,,tbd,,0.02
Chicago Enforcer,33,9,2.8,4,0.02
TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.7,,,,,0.02
The Lord of the Rings Online: Mines of Moria,85,24,8.2,99,0.02
Chevrolet Camaro: Wild Ride,,,tbd,,0.02
Jinguuji Saburou DS: Akai Chou,,,,,0.02
Carmageddon: Max Damage,52,15,7.1,12,0.02
Stormrise,42,15,4.9,22,0.02
Dance Dance Revolution Extra Mix,,,,,0.02
UnchainBlades EXXiV,,,,,0.02
Meitantei Conan: Kieta Hakase to Machigai Sagashi no Tou,,,,,0.02
Nobunaga's Ambition: Tenshouki with Power-Up Kit HD Version,,,,,0.02
Super Bowling,,,,,0.02
Rat Attack!,,,,,0.02
Kawaii Koinu DS 3,,,,,0.02
Hoppie,,,tbd,,0.02
Chuugen no Hasha: Sangoku Shouseiden,,,,,0.02
Resident Evil 4 HD,,,,,0.02
Largo Winch .// Commando Sar,,,,,0.02
Joker no Kuni no Alice: Wonderful Wonder World,,,,,0.02
Cross Treasures,,,,,0.02
Painkiller,81,62,8.1,284,0.02
Ruff Trigger: The Vanocore Conspiracy,57,8,7,7,0.02
Fast & Furious: Showdown,,,,,0.02
Princess Isabella: A Witch's Curse,,,tbd,,0.02
Casper's Scare School: Spooky Sports Day,,,tbd,,0.02
War Leaders: Clash of Nations,,,6.4,8,0.02
Ferrari Challenge Trofeo Pirelli Deluxe,,,,,0.02
Silent Bomber,,,,,0.02
Samurai & Dragons,,,,,0.02
Elminage Original: Majo to Megami to Kamigami no Yubiwa,,,,,0.02
PDC World Championship Darts: Pro Tour,,,,,0.02
TalkMan,,,,,0.02
RollerCoaster Tycoon World,43,7,2.4,31,0.02
Oil Rush,67,23,6.5,55,0.02
XGRA: Extreme G Racing Association,66,15,6.8,5,0.02
Arslan: The Warriors of Legend,,,5.8,12,0.02
Darksiders: Warmastered Edition,79,9,8.5,15,0.02
Uta no * Prince-Sama,,,,,0.02
Agatha Christie: The ABC Murders,66,15,8.5,144,0.02
Elminage Gothic: Ulm Zakir to Yami no Gishiki,,,,,0.02
Planetarium Creator Ohira Takayuki Kanshuu: HomeStar Portable - 21st Century Star Navigator,,,,,0.02
Crayon Shin-Chan: Uchuu de Achoo!? Yuujou no Oba-Karate!!,,,,,0.02
Mushishi: Amefuru Sato,,,,,0.02
Timmy Time,,,,,0.02
Arcana Famiglia: Vascello Phantasma no Majutsushi,,,,,0.02
Lara Croft and the Temple of Osiris,73,17,5.4,52,0.02
The Legend of Heroes: Trails in the Sky Second Chapter,,,,,0.02
Airport Simulator,,,,,0.02
Motocross Mania 3,38,9,3.6,7,0.02
Winning Post 7: Maximum 2007,,,,,0.02
ESPN MLS ExtraTime 2002,68,6,tbd,,0.02
Strike Witches: Anata to Dekiru Koto - A Little Peaceful Days,,,,,0.02
Vitamin R,,,,,0.02
Angelique Retour,,,,,0.02
Fist of the North Star: Ken's Rage 2,40,4,5.8,18,0.02
Blazing Angels: Squadrons of WWII,65,16,4.6,17,0.02
Hellgate: London,70,40,6.3,374,0.02
Gakuen K: Wonderful School Days,,,,,0.02
Dragon Ball Z: Buu's Fury / Dragon Ball GT: Transformation,,,,,0.02
Guitar Freaks V2 & DrumMania V2,,,,,0.02
Backyard Baseball '09,,,tbd,,0.02
Dynasty Warriors 8: Empires,70,15,7.4,9,0.02
Puzzle City,,,tbd,,0.02
Dance! It's Your Stage,,,,,0.02
CV Casting Voice,,,,,0.02
Pastel Chime Continue,,,,,0.02
Zwei!!,,,,,0.02
The Sims 2: Happy Holiday Stuff,,,tbd,,0.02
Ro-Kyu-Bu! Lost Secret,,,,,0.02
Pump It Up: Exceed,74,9,7.5,4,0.02
Tenkai Knights: Brave Battle,26,10,2.4,22,0.02
TOCA Race Driver 3,84,16,7.8,53,0.02
Malice,51,11,tbd,,0.02
Devil Survivor: Over Clock,,,,,0.02
Defendin' De Penguin,,,,,0.02
Sega Ages 2500 Series Vol. 32: Phantasy Star Complete Collection,,,,,0.02
Kokoro Connect: Yochi Random,,,,,0.02
Littlest Pet Shop,,,tbd,,0.02
Warship Gunner 2 Portable,,,,,0.02
Downtown Nekketsu Jidaigek,,,,,0.02
B-17: Fortress in the Sky,38,4,tbd,,0.02
Spanish for Everyone!,,,,,0.02
Battle Princess of Arcadias,69,22,7.9,25,0.02
Chuck E. Cheese's Super Collection,,,tbd,,0.02
Runaway: A Twist of Fate,66,5,,,0.02
Uchuu Keiji Tamashii: The Space Sheriff Spirits,,,,,0.02
X-Plane 10 Global,,,,,0.02
Drakensang: The Dark Eye,,,,,0.02
WRC 2: FIA World Rally Championship,,,,,0.02
Car Battler Joe,77,11,tbd,,0.02
StormLover Karen!!,,,,,0.02
Digimon Rumble Arena 2,65,8,8.8,4,0.02
Steins,0.02,,,,0
Ten Pin Alley 2,30,4,tbd,,0.02
Coded Soul: Uke Keigareshi Idea,,,,,0.02
AIR,,,,,0.02
Hana to Otome ni Shukufuku o: Harekaze no Okurimono,,,,,0.02
Otoko Yukaku,,,,,0.02
Mount & Blade Collection,,,,,0.02
Ridge Racer Unbounded,72,9,6,83,0.02
Mortal Kombat,,,,,0.02
TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.5,,,,,0.02
Virtua Pro Football,,,,,0.02
Date-A-Live Twin Edition: Rio Reincarnation,,,,,0.02
Adidas Power Soccer 98,,,,,0.02
Natsuiro High School: Seishun Hakusho,,,,,0.02
Yu-Gi-Oh! 5D's Wheelie Breakers (JP sales),,,,,0.02
Heroes VS,,,,,0.02
Mini Ninjas,74,14,8.3,78,0.02
Sotsugyou II: Neo Generation Special,,,,,0.02
Tsuki ni Yori Sou Otome no Sahou: Hidamari no Hibi,,,,,0.02
Kazoku Keikaku,,,,,0.02
Resident Evil 5 HD,,,,,0.02
Super Fruit Fall,,,,,0.02
Jelly Belly: Ballistic Beans,,,tbd,,0.02
Army Rescue,,,tbd,,0.02
Tom Clancy's Splinter Cell Classic Trilogy HD,67,21,6.8,29,0.02
"Transformers: Revenge of the Fallen (XBox 360, PS3, & PC Versions)",,,,,0.02
UFO: Trilogy,,,,,0.02
Amatsumi Sora ni! Kumo no Hatate ni,,,,,0.02
Dark Tales: Edgar Allan Poe's The Premature Burial,,,,,0.02
Aoishiro,,,,,0.02
Mount & Blade: Warband,,,,,0.02
Virtual Kasparov,70,6,tbd,,0.02
Codename: Kids Next Door: Operation V.I.D.E.O.G.A.M.E.,57,6,tbd,,0.02
PC Engine Best Collection: Tengai Makyou Collection,,,,,0.02
Kung Fu Panda: Showdown of Legendary Legends,,,tbd,,0.02
Kung Fu Panda: Showdown of Legendary Legends,,,6.8,4,0.02
Speed Kings,59,9,tbd,,0.02
Mighty No. 9,55,13,4.2,94,0.02
You Don't Know Jack,,,,,0.02
Crysis: Warhead,84,56,7.9,516,0.02
ESPN MLS ExtraTime 2002,68,6,tbd,,0.02
Worldwide Soccer Manager 2007,87,17,,,0.02
Zettai Meikyuu Grimm: Nanatsu no Kagi to Rakuen no Otome,,,,,0.02
The Sims 2: Family Fun Stuff,,,4.1,10,0.02
Dreamer Series: Horse Trainer,,,tbd,,0.02
Hogs of War,62,10,8.8,31,0.02
Elven Legacy,71,27,7.1,38,0.02
Katekyoo Hitman Reborn! Dream Hyper Battle!,,,,,0.02
Muchi Muchi Pork & Pink Sweets,,,,,0.02
Trapped Dead,50,14,4.7,57,0.02
Meiji Toukyou Renka,,,,,0.02
Point Blank 3,78,5,8.4,5,0.02
Mushihimesama,,,,,0.02
Higurashi no Naku Koro ni: Jan,,,,,0.02
Ratchet & Clank Collection,,,,,0.02
Elvandia Story,,,,,0.02
Winning Post 8 2016,,,,,0.02
Soukoku no Kusabi: Hiiro no Kakera 3 - Ashita e no Tobira,,,,,0.02
Triggerheart Excelica Enhanced,,,,,0.02
Vietcong,74,22,8.7,76,0.02
Nervous Brickdown,70,21,7.5,11,0.02
Puzzle Star Sweep,,,,,0.02
Battle Spirits: Kiseki no Hasha,,,,,0.02
Maximum Racing: Crash Car Racer,,,tbd,,0.02
The Conveni 4,,,,,0.02
The Cheetah Girls,,,tbd,,0.02
Charlie's Angels,23,21,3.3,23,0.02
Kamen Rider: Battride War II,,,,,0.02
Niko Puchi Girls Runway,,,,,0.02
uDraw Studio: Instant Artist,54,5,5.7,6,0.02
The Testament of Sherlock Holmes,64,24,7.6,30,0.02
Seitokai no Ichizon: DS-suru Seitokai,,,,,0.02
Disney Infinity,,,,,0.02
Guitar Hero III: Legends of Rock,79,15,7.2,63,0.02
Teenage Mutant Ninja Turtles Double Pack,,,,,0.02
The Crew: Wild Run,65,5,6.6,21,0.02
Prism Ark: Awake,,,,,0.02
TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.8,,,,,0.02
Rozen Maiden: Duellwalzer,,,,,0.02
Rugby 06,76,18,tbd,,0.02
Winter Blast: 9 Snow & Ice Games,,,,,0.02
Coven and Labyrinth of Refrain,,,,,0.02
Marvel Avengers: Battle for Earth,62,11,7.3,12,0.02
Natsuiro High School: Seishun Hakusho,,,,,0.02
Uppers,,,,,0.02
Shrek / Shark Tale Game Boy Advance Video,,,,,0.02
Lovely x Cation 1 & 2,,,,,0.02
Urban Chaos: Riot Response,72,34,8.6,9,0.02
Starship Troopers,46,18,6.1,29,0.02
Downtown Nekketsu Koushinkyoku: Soreyuke Daiundoukai All-Star Special,,,,,0.02
Ginga Fukei Densetsu: Sapphire,,,,,0.02
Katekyoo Hitman Reborn!! Let's Ansatsu!? Nerawareta 10 Daime!,,,,,0.02
The Mummy,72,6,tbd,,0.02
Guitar Freaks V3 & DrumMania V3,,,,,0.02
Chrysler Classic Racing,,,tbd,,0.02
The Crow: City of Angels,,,,,0.02
Military History: Commander - Europe at War,,,,,0.02
Snow Portable,,,,,0.02
Heroes of the Pacific,76,18,6.7,19,0.02
Poyo Poyo Kansatsu Nikki,,,,,0.02
Jinsei Game DS,,,,,0.02
Guitar Freaks & DrumMania: Masterpiece Gold,,,,,0.02
7 Roses: A Darkness Rises,,,,,0.02
Nil Admirari no Tenbin: Teito Genwaku Toukidan,,,,,0.02
Broken Sword: The Sleeping Dragon,77,24,8.3,12,0.02
Reversal Challenge,,,tbd,,0.02
Darksiders,82,73,7.9,319,0.02
Tycoon City: New York,67,30,8.3,4,0.02
Miyako,,,,,0.02
Motto NUGA-CEL!,,,,,0.02
NHL 09,62,6,4.1,30,0.02
Yu-Gi-Oh! GX: The Beginning of Destiny (JP sales),,,,,0.02
Super Dodge Ball,,,,,0.02
11eyes: CrossOver,,,,,0.02
Gon: BakuBakuBakuBaku Adventure,,,,,0.02
Style Book: Junior City,,,,,0.02
Earth Seeker,,,,,0.02
The Crew: Wild Run,74,6,7.4,41,0.02
"Warhammer 40,000: Dawn of War: Soulstorm",,,,,0.02
IGT Slots: Lucky Larry's Lobstermania,,,tbd,,0.02
Atlantic Quest,,,,,0.02
Bakumatsu Rock: Ultra Soul,,,,,0.02
Barbie as the Princess and the Pauper,,,tbd,,0.02
Tantei Opera: Milky Holmes,,,,,0.02
PopCap Hits!,,,,,0.02
